time,usd,type
1496650839,235.9668684,eth
1496650885,2898.447758,eth
1496650903,310.5323988,eth
1496650953,23.47147338,eth
1496651003,589.7754493,eth
1496651042,2120.90503,eth
1496651042,3303.536158,eth
1496651240,76.9251991,eth
1496651347,235.9668684,eth
1496651378,707.9006052,eth
1496650199,1.658661886,eth
1496649653,1546.199847,eth
1496649731,947.6482496,eth
1496649789,2399.609846,eth
1496649830,1869.41405,eth
1496649830,473.9033961,eth
1496649893,3198.847924,eth
1496649979,118.475849,eth
1496650032,2597.401067,eth
1496650032,1184.606841,eth
1496650037,243.9085994,eth
1496650075,236.9516981,eth
1496650108,118.475849,eth
1496650161,2130.2072,eth
1496650161,947.8067923,eth
1496650161,355.4275471,eth
1496650191,710.8550942,eth
1496650320,236.9516981,eth
1496650404,238.0179807,eth
1496655924,476.4756324,eth
1496656031,239.8602153,eth
1496656031,1465.901107,eth
1496656031,238.2378162,eth
1496656153,2379.843311,eth
1496656153,71.29907081,eth
1496656322,1450.868301,eth
1496656374,489.580724,eth
1496656409,1250.748535,eth
1496656504,6908.89667,eth
1496656504,795.7143061,eth
1496656555,16.67664713,eth
1496656576,5645.831672,eth
1496656751,473.9111453,eth
1496656791,238.2378162,eth
1496656791,717.5024339,eth
1496655057,23.76946885,eth
1496655057,2376.946885,eth
1496655095,950.7787541,eth
1496655095,950.7787541,eth
1496655095,950.7787541,eth
1496655209,237.6946885,eth
1496655209,128.2030067,eth
1496655209,237.6946885,eth
1496655263,927.0092853,eth
1496655369,950.7787541,eth
1496655369,253.8387259,eth
1496655369,3746.09642,eth
1496655475,4753.765421,eth
1496655475,299.1953483,eth
1496655494,7130.840656,eth
1496655576,242.4485823,eth
1496655576,505.1778383,eth
1496655576,950.7787541,eth
1496655582,950.7787541,eth
1496655602,213.9252197,eth
1496655664,7130.840656,eth
1496655664,3743.691344,eth
1496655815,207.6776306,eth
1496654101,1212.482377,eth
1496654101,4755.013082,eth
1496654273,1664.307837,eth
1496654343,237.7582624,eth
1496654625,712.9991779,eth
1496654627,9510.178331,eth
1496654668,1188.791312,eth
1496654668,410.9619492,eth
1496654668,572.897455,eth
1496654708,475.3619216,eth
1496654753,237.3683384,eth
1496654753,1910.125688,eth
1496654753,237.6405825,eth
1496654753,3223.01082,eth
1496654773,118.8791312,eth
1496654850,713.2747872,eth
1496654996,237.7582624,eth
1496654996,1474.101227,eth
1496653241,44944.40528,eth
1496653241,6125.280154,eth
1496653241,3533.67398,eth
1496653314,212.0150975,eth
1496653314,1413.526189,eth
1496653447,1177.938491,eth
1496653447,706.7630947,eth
1496653520,471.1753965,eth
1496653555,31333.16387,eth
1496653907,2469.194665,eth
1496653907,994.5056028,eth
1496653907,3769.403172,eth
1496653943,235.4369216,eth
1496654019,117.7938491,eth
1496654031,946.9428349,eth
1496659519,481.4222839,eth
1496659556,626.2330766,eth
1496659607,720.5637563,eth
1496659642,241.9207457,eth
1496659685,241.9207457,eth
1496659695,1451.127724,eth
1496659695,2419.207457,eth
1496659784,12096.03728,eth
1496659818,162.0868996,eth
1496659900,290.0629741,eth
1496659900,508.0335659,eth
1496659900,1935.365966,eth
1496659908,241.7659159,eth
1496659948,234.6631233,eth
1496660009,435.4573422,eth
1496660009,22.17138316,eth
1496660057,646.2545069,eth
1496660057,508.0335659,eth
1496660057,24.07073946,eth
1496660207,241.9207457,eth
1496660207,2419.207457,eth
1496660311,241.9207457,eth
1496660311,241.9207457,eth
1496660317,1209.448899,eth
1496660356,2315.666588,eth
1496658632,263.4864858,eth
1496658632,483.4614418,eth
1496658663,241.7307209,eth
1496658761,120.8653604,eth
1496658761,249.8177458,eth
1496658761,1730.381019,eth
1496658761,48346.14418,eth
1496658823,2417.152501,eth
1496658866,8423.317253,eth
1496658895,258.5786028,eth
1496659007,241.334282,eth
1496659132,1678.051656,eth
1496659132,1201.401683,eth
1496659302,7.251921627,eth
1496659302,20.83571818,eth
1496659302,1207.928412,eth
1496659302,1208.653604,eth
1496659302,314.2499372,eth
1496659471,1203.691457,eth
1496659471,2416.388304,eth
1496657777,242.0810589,eth
1496657795,119.6751918,eth
1496657877,24.20810589,eth
1496657877,2420.665195,eth
1496658013,2420.810589,eth
1496658013,2444.621681,eth
1496658106,121.0405294,eth
1496658280,3146.327522,eth
1496658318,244.5018694,eth
1496658323,1210.163213,eth
1496658323,1694.567412,eth
1496658459,965.9034249,eth
1496658459,459.9540118,eth
1496658459,4986.869813,eth
1496658487,484.1621177,eth
1496658487,37.41313283,eth
1496658514,242.0810589,eth
1496658521,5761.28712,eth
1496656819,2399.680278,eth
1496656943,235.6486033,eth
1496656965,239.9680278,eth
1496657151,487.1194321,eth
1496657194,1199.710875,eth
1496657249,239.9821682,eth
1496657349,1199.686559,eth
1496657382,4559.392528,eth
1496657479,239.9680278,eth
1496657570,240.0648544,eth
1496657631,263.7248625,eth
1496657669,119.9840139,eth
1496663123,649.7310235,eth
1496663123,1709.886142,eth
1496663139,242.9236225,eth
1496663264,10828.85039,eth
1496663314,437.9668381,eth
1496663324,241.1464662,eth
1496663446,511.891884,eth
1496663446,962.4507814,eth
1496663446,721.7763492,eth
1496663566,481.1631329,eth
1496663566,745.9874715,eth
1496663680,240.3656459,eth
1496663733,312.8334558,eth
1496663871,3850.257917,eth
1496663871,240.6411198,eth
1496663871,4259.058219,eth
1496663871,2406.411198,eth
1496663897,84.08438212,eth
1496663950,1203.205599,eth
1496663988,120.3205599,eth
1496662204,480.8518631,eth
1496662234,83.99520296,eth
1496662284,600.9109558,eth
1496662284,240.4259315,eth
1496662284,445.867341,eth
1496662306,24042.59315,eth
1496662339,4568.092699,eth
1496662446,240.5319594,eth
1496662539,240.2720585,eth
1496662539,24.04259315,eth
1496662539,55.09076781,eth
1496662539,158378.9956,eth
1496662835,240.930826,eth
1496662870,240.4259315,eth
1496662943,721.2777946,eth
1496662979,240.256287,eth
1496663067,2458.35515,eth
1496661347,2406.2714,eth
1496661370,3297.794954,eth
1496661524,505.316994,eth
1496661524,239.8695485,eth
1496661524,240.7332566,eth
1496661674,122.6007415,eth
1496661692,1835.509618,eth
1496661699,5197.416291,eth
1496661699,242.6387824,eth
1496661721,481.1001342,eth
1496661771,481.0136528,eth
1496661809,2471.240728,eth
1496661876,12031.357,eth
1496661948,3161.840619,eth
1496662032,240627.14,eth
1496662041,481.25428,eth
1496662138,4812.388798,eth
1496660467,4830.199234,eth
1496660509,261.0663418,eth
1496660509,724.5530709,eth
1496660546,35107.74684,eth
1496660583,1207.588451,eth
1496660653,3381.33461,eth
1496660725,724.3115532,eth
1496660725,142.9819949,eth
1496660725,483.0353806,eth
1496660725,90.34426157,eth
1496660759,2415.176903,eth
1496660774,362.2765354,eth
1496660793,72.45530709,eth
1496660821,1785.825639,eth
1496660917,724.3984991,eth
1496660939,2446.419631,eth
1496660939,238.9479416,eth
1496661001,24.15176903,eth
1496661001,966.0707611,eth
1496661001,1497.168162,eth
1496661005,1205.042028,eth
1496661039,434.7318425,eth
1496661105,241.5176903,eth
1496661173,202.2493648,eth
1496661185,1690.623832,eth
1496661234,724.5530709,eth
1496661234,372.0642813,eth
1496666701,295.331789,eth
1496666810,226.36193,eth
1496666810,736.0373623,eth
1496666810,476.4127979,eth
1496666810,2382.757157,eth
1496666810,21.21390571,eth
1496666810,235.1543039,eth
1496666823,476.4127979,eth
1496666835,953.102863,eth
1496666944,476.5514315,eth
1496666948,629.0478896,eth
1496666948,740.2672545,eth
1496667130,1191.378579,eth
1496667130,704.1523952,eth
1496667130,1045.923178,eth
1496667130,2402.877259,eth
1496667130,499.9024516,eth
1496667146,271.6343159,eth
1496667195,836.3477623,eth
1496667281,7.009637895,eth
1496667281,7148.132839,eth
1496667303,238.385334,eth
1496667303,235.1781314,eth
1496667303,5218.238175,eth
1496667398,14296.54294,eth
1496667405,1191.140303,eth
1496667405,11937.61336,eth
1496667405,1008.304855,eth
1496667405,1191.119854,eth
1496667405,3571.661474,eth
1496667443,509.9166343,eth
1496667443,285.9308589,eth
1496667533,238.2757157,eth
1496665894,478.5167325,eth
1496666002,234.2339406,eth
1496666002,23.92583663,eth
1496666002,1196.291831,eth
1496666002,2153.179131,eth
1496666002,239.0191079,eth
1496666002,478.5167325,eth
1496666002,40.90889647,eth
1496666002,151.4505458,eth
1496666002,353.3001751,eth
1496666036,478.5167325,eth
1496666056,6077.162503,eth
1496666132,2201.17697,eth
1496666193,957.033465,eth
1496666228,2392.583663,eth
1496666228,119.6291831,eth
1496666260,4785.167325,eth
1496666260,92.93433765,eth
1496666260,263.1842029,eth
1496666387,2.279544133,eth
1496666387,1377.171156,eth
1496666387,480.9093162,eth
1496666387,4785.02812,eth
1496666387,239.1507096,eth
1496666441,478.5167325,eth
1496666441,239.2583663,eth
1496666520,7177.750988,eth
1496666554,236.719617,eth
1496666586,719.210649,eth
1496666586,478.5167325,eth
1496666586,5024.425691,eth
1496666629,1028810.975,eth
1496666629,255.3363418,eth
1496666629,478.5167325,eth
1496666629,2392.440108,eth
1496666629,1196.152626,eth
1496666629,710.9751681,eth
1496666656,243.7837421,eth
1496664947,239.7127981,eth
1496665050,958.8511925,eth
1496665102,239.7127981,eth
1496665105,1198.563991,eth
1496665144,119.6888638,eth
1496665193,23.97127981,eth
1496665193,479.2791531,eth
1496665193,239.7127981,eth
1496665193,359.5691972,eth
1496665252,23971.27981,eth
1496665263,2397.127981,eth
1496665326,2401.775794,eth
1496665426,2.397127981,eth
1496665439,3832.547408,eth
1496665508,21.57415183,eth
1496665508,1198.563991,eth
1496665508,2396.988512,eth
1496665520,1973.693186,eth
1496665520,2828.611018,eth
1496665539,1198.563991,eth
1496665620,1198.563991,eth
1496665653,215741.5183,eth
1496665653,239.5733284,eth
1496665653,719.1383944,eth
1496665653,1387.193991,eth
1496665696,4794.255963,eth
1496665696,442.4962027,eth
1496665696,807.1129913,eth
1496665741,239.7127981,eth
1496665747,106.2970662,eth
1496665747,479.4255963,eth
1496664070,239.7557836,eth
1496664086,2.408656927,eth
1496664142,2408.509789,eth
1496664196,4817.313854,eth
1496664307,3463.509101,eth
1496664326,595.660858,eth
1496664395,2894.592144,eth
1496664395,240.8656927,eth
1496664456,1204.328463,eth
1496664527,240.8656927,eth
1496664536,72.01884212,eth
1496664571,24086.56927,eth
1496664585,0.019269255,eth
1496664632,2.408656927,eth
1496664632,156.0923281,eth
1496664632,2.408656927,eth
1496664675,1201.919807,eth
1496664675,240.4931055,eth
1496664696,1607.826672,eth
1496664736,23.93942177,eth
1496664791,2408.655482,eth
1496664853,2408.656927,eth
1496664853,481.3433722,eth
1496664898,361.298539,eth
1496670664,718.8017176,eth
1496670766,479.2011451,eth
1496670930,455.2410878,eth
1496670091,236.515717,eth
1496670167,22695.84514,eth
1496670207,475.2778794,eth
1496670271,1239.850789,eth
1496668678,11901.30984,eth
1496668736,1191.184734,eth
1496668825,238.5032033,eth
1496669168,477.0064065,eth
1496667665,25854.78494,eth
1496667665,19151.69255,eth
1496667665,9192.812424,eth
1496667665,1.895581861,eth
1496667665,2391.567607,eth
1496667665,2393.961569,eth
1496667665,11969.80784,eth
1496667674,1193.126176,eth
1496667712,40.67470458,eth
1496667746,4787.923137,eth
1496667746,234.6082337,eth
1496667762,118.9918693,eth
1496667783,1196.841499,eth
1496667925,718.1884706,eth
1496667925,2393.961569,eth
1496668035,1196.841499,eth
1496668076,239.4771446,eth
1496668106,2132.853899,eth
1496668272,980.0374348,eth
1496668338,250.0296985,eth
1496668338,239.3961569,eth
1496673972,1207.151621,eth
1496674117,241.7952052,eth
1496674149,1206.884514,eth
1496674596,5073.289991,eth
1496673215,190.9882744,eth
1496673242,14.80713476,eth
1496673254,236.9998905,eth
1496673441,725.2719279,eth
1496673564,120.7379954,eth
1496673682,1.94614634,eth
1496673863,120.7379954,eth
1496672600,1238.952831,eth
1496672779,1209.686995,eth
1496672812,15.37077181,eth
1496671223,259.0212971,eth
1496671472,59.81909305,eth
1496671595,239.8345343,eth
1496671638,23.98345343,eth
1496671918,1199.172672,eth
1496672065,236.7166854,eth
1496672065,3117.848946,eth
1496677646,3633.092778,eth
1496678030,484.4172145,eth
1496678070,242.0676855,eth
1496678128,242.2086073,eth
1496676609,133.0954393,eth
1496676878,971.871747,eth
1496676878,969.5830984,eth
1496677313,1675.53447,eth
1496677491,2480.909704,eth
1496675739,1214.6885,eth
1496676157,513.3449737,eth
1496676309,1943.563747,eth
1496676334,1388.939278,eth
1496676505,971.86389,eth
1496676524,58.17917398,eth
1496674899,762.0485727,eth
1496675047,6317.231251,eth
1496675431,1209.600909,eth
1496681585,725.7487035,eth
1496680412,4832.516857,eth
1496680579,45.76832739,eth
1496680984,483.2516857,eth
1496679430,120.6500161,eth
1496679591,118.0966226,eth
1496679940,3136.900418,eth
1496678521,2411.344083,eth
1496678613,44.88445588,eth
1496678886,120.5742194,eth
1496678927,1205.742194,eth
1496685245,2.271329912,eth
1496685565,241.1644195,eth
1496684000,729.4492753,eth
1496684123,243.0032218,eth
1496683129,87.35701926,eth
1496683391,727.9751605,eth
1496683556,2305.254675,eth
1496683787,8492.902355,eth
1496682223,120.7213018,eth
1496682469,2173.935392,eth
1496682548,12072.13018,eth
1496682548,480.3303051,eth
1496682586,78227.40358,eth
1496682821,6036.065091,eth
1496688705,487.2039523,eth
1496688956,146.2037178,eth
1496688956,730.8922252,eth
1496687469,971.3326882,eth
1496687631,3643.027477,eth
1496686562,726.0174493,eth
1496686835,239.1109525,eth
1496687340,967.760491,eth
1496687393,21.78052348,eth
1496685721,1565.469658,eth
1496686190,786.0694007,eth
1496691957,241.222862,eth
1496692001,4.342011515,eth
1496692001,964.8914478,eth
1496692020,246.247428,eth
1496692119,154.6238545,eth
1496692301,2655.485977,eth
1496692719,482.4457239,eth
1496691124,2411.079495,eth
1496691409,162.7478659,eth
1496691654,19.28863596,eth
1496691670,361.6619242,eth
1496691757,12055.39747,eth
1496691757,240.967668,eth
1496690510,484.2221165,eth
1496690905,242.1110582,eth
1496690979,968.4442329,eth
1496689233,265.4323027,eth
1496689681,121.8229637,eth
1496690058,1219.447866,eth
1496695735,485.9928369,eth
1496695807,352.3501103,eth
1496695807,243.0671291,eth
1496696062,729.2013873,eth
1496694683,246.6851867,eth
1496694872,242.0561172,eth
1496695282,242.2153447,eth
1496693714,26.44041107,eth
1496693794,965.418582,eth
1496694235,241.3546455,eth
1496694294,180.8755592,eth
1496694472,289.6255746,eth
1496694472,34.79033328,eth
1496693411,428.1290503,eth
1496693449,216.6301058,eth
1496699412,242.0294795,eth
1496699484,1366.373713,eth
1496699705,452.7177093,eth
1496698282,48.48602128,eth
1496698537,3.520856073,eth
1496697497,363.6440288,eth
1496697615,242.688488,eth
1496696716,289.0847406,eth
1496696716,254.1953177,eth
1496696866,72.13018518,eth
1496702949,359.6108019,eth
1496703015,1172.891194,eth
1496703144,97.41641481,eth
1496703516,479.336242,eth
1496702214,24.01239851,eth
1496702590,239.9842762,eth
1496702682,1268.225839,eth
1496701021,242.2341138,eth
1496701582,242.2341138,eth
1496700581,2481.297174,eth
1496700845,123.5927573,eth
1496706541,670.7996021,eth
1496706890,2387.819279,eth
1496705643,238.2965955,eth
1496705701,235.9136296,eth
1496705753,11.19783583,eth
1496705948,107.1212351,eth
1496704972,2.375810684,eth
1496705144,20.25552042,eth
1496703863,478.3270904,eth
1496703871,956.6541808,eth
1496704489,677.0515869,eth
1496710246,36.16396052,eth
1496710413,241.7898315,eth
1496709047,845.6283813,eth
1496709104,242.4802466,eth
1496709185,241.6081089,eth
1496709495,241.6081089,eth
1496709615,96.64324358,eth
1496709848,14496.34596,eth
1496708340,241.535589,eth
1496708495,1208.259872,eth
1496707246,717.9175489,eth
1496707386,1866.585627,eth
1496707828,144.736569,eth
1496707934,3589.363165,eth
1496708082,499.2410098,eth
1496713689,25.20235842,eth
1496713868,1008.094337,eth
1496713956,2.246749929,eth
1496713987,163.8153297,eth
1496714013,1758.850965,eth
1496712662,204.4139259,eth
1496713074,749.5014316,eth
1496713137,88.5301987,eth
1496713212,5040.967733,eth
1496713287,251.2773278,eth
1496713437,5645.883861,eth
1496711842,2453.337555,eth
1496712001,1226.668778,eth
1496711130,867.3793433,eth
1496717101,375.6922164,eth
1496717348,359.0232679,eth
1496717377,1242.905072,eth
1496717388,273.1144726,eth
1496717458,2505.887927,eth
1496717620,252.5682462,eth
1496717620,4234.527144,eth
1496717670,211.7263572,eth
1496717706,1252.818682,eth
1496717018,751.6032002,eth
1496717018,1134.526396,eth
1496715337,250.2762927,eth
1496715402,1501.657756,eth
1496715625,3045.102382,eth
1496715704,463.0111416,eth
1496715792,30033.15513,eth
1496715866,250.2762927,eth
1496715887,125.1381464,eth
1496714864,3272.903663,eth
1496720953,299.9282518,eth
1496721098,248.9947285,eth
1496721379,12449.73643,eth
1496721467,22409.52557,eth
1496720229,1248.678548,eth
1496720501,12.48678548,eth
1496719244,2480.019013,eth
1496719350,1240.081657,eth
1496719612,126.1659078,eth
1496719684,498.4012287,eth
1496718002,249.4774934,eth
1496718002,1997.698237,eth
1496718050,66.35831113,eth
1496718465,495.6915948,eth
1496718591,126.9913469,eth
1496718763,45.00844256,eth
1496724523,0.274727957,eth
1496724874,4149.735582,eth
1496724983,1246.770644,eth
1496723882,124.92062,eth
1496723949,62.53307597,eth
1496722877,374.8254017,eth
1496722199,2487.113065,eth
1496722220,1740.979146,eth
1496721696,124.3556533,eth
1496721785,248.7113065,eth
1496722072,270.141367,eth
1496727972,2877.456595,eth
1496728693,535.282784,eth
1496727151,191.1641508,eth
1496727340,686.0269108,eth
1496727574,7103.001301,eth
1496727574,17820.25062,eth
1496726598,500.7584379,eth
1496726659,7511.376568,eth
1496725640,218.2464245,eth
1496725798,249.7111416,eth
1496725844,496.9251718,eth
1496726091,249.7111416,eth
1496732026,757.1609595,eth
1496732106,379.3531074,eth
1496732252,768.06112,eth
1496731320,1265.205124,eth
1496729987,25.05199675,eth
1496730146,5044.1494,eth
1496729427,250.4348737,eth
1496735465,25.16083919,eth
1496735528,3289.236987,eth
1496735693,8.748374184,eth
1496734500,7088.820458,eth
1496734559,504.5633749,eth
1496734559,252.3069156,eth
1496734601,756.8450623,eth
1496734628,252.2816874,eth
1496733466,77.5189571,eth
1496733573,505.0674897,eth
1496733737,7272.719318,eth
1496733982,3282.938683,eth
1496734158,4.888045691,eth
1496732451,9087.224538,eth
1496732504,2498.986748,eth
1496732626,252.4229038,eth
1496732995,252.2540094,eth
1496733187,252.1782826,eth
1496738849,0.112387319,eth
1496738849,259.8310727,eth
1496738849,0.224774639,eth
1496739065,5096.930589,eth
1496739135,254.8465294,eth
1496739446,331.3004883,eth
1496739517,282.6371097,eth
1496739555,1273.977801,eth
1496738015,255.9957772,eth
1496738159,1267.305828,eth
1496738218,522.5638017,eth
1496738644,255.9957772,eth
1496737072,180.270044,eth
1496737227,1824.307582,eth
1496737227,256.1588569,eth
1496737315,760.8678917,eth
1496737355,2028.818726,eth
1496737403,1270.395757,eth
1496737710,507.2452612,eth
1496737757,2536.226306,eth
1496736759,505.6736423,eth
1496736886,7180.594699,eth
1496743021,93.99179928,eth
1496741556,636.2121019,eth
1496741646,508.8068107,eth
1496742030,17.81393885,eth
1496742044,254.4848408,eth
1496740511,4.391509008,eth
1496740530,764.0277058,eth
1496740717,3565.462627,eth
1496740744,127.337951,eth
1496740945,99.32360175,eth
1496740070,22.96642546,eth
1496740070,6200.771557,eth
1496745972,1338.290842,eth
1496746082,93.38581462,eth
1496746474,383.0959549,eth
1496745267,2815.347806,eth
1496745305,255.6180835,eth
1496745370,167.8877132,eth
1496745579,402.3963023,eth
1496745705,7748.663686,eth
1496744239,157.1116097,eth
1496744520,128.6215061,eth
1496743384,25.57837503,eth
1496743465,102.1012733,eth
1496743484,25.57837503,eth
1496743581,511.5675006,eth
1496743716,5115.675006,eth
1496744028,3836.756255,eth
1496749577,1272.127624,eth
1496749577,168.0906275,eth
1496750225,24926.57244,eth
1496750281,260.4307516,eth
1496748604,5.695166611,eth
1496748830,74.68644082,eth
1496749020,12.94356048,eth
1496749171,1034.834283,eth
1496749341,1991.885828,eth
1496748145,259.3125726,eth
1496748202,605.3984861,eth
1496746822,7619.476251,eth
1496747179,2589.060858,eth
1496747346,543.7027802,eth
1496747447,7767.182574,eth
1496753280,1041.325796,eth
1496753869,260.3314489,eth
1496752641,526.7480376,eth
1496752938,0.83787756,eth
1496753055,2633.740188,eth
1496751401,70.97316663,eth
1496751424,4714.084868,eth
1496751592,261.8936038,eth
1496751698,13094.68019,eth
1496751835,261.7241361,eth
1496752004,1309.468019,eth
1496751223,146.3587732,eth
1496756708,388.1538912,eth
1496756770,465.9834897,eth
1496756788,4143.139565,eth
1496756964,306.1919141,eth
1496755947,39.46176331,eth
1496756016,1485.303831,eth
1496756372,260.9083408,eth
1496756394,2610.651365,eth
1496756429,337.9122695,eth
1496756459,522.130273,eth
1496756459,261.0651365,eth
1496756510,519.5196216,eth
1496754918,519.6212814,eth
1496755015,2598.106407,eth
1496755164,2639.93592,eth
1496755211,0.131215805,eth
1496755545,152.9765053,eth
1496755687,2597.966116,eth
1496754257,102.2320551,eth
1496754558,5086.044742,eth
1496760583,249.7941214,eth
1496760994,251.853556,eth
1496759514,2715.182811,eth
1496759763,1289.788268,eth
1496758636,254.4081977,eth
1496758901,25.31489891,eth
1496758927,1144.862331,eth
1496759017,714.6043927,eth
1496759017,127.2040989,eth
1496759121,295.5151971,eth
1496759201,1779.459422,eth
1496757729,10831.55053,eth
1496757729,5188.596378,eth
1496757871,518.8766722,eth
1496757893,1297.06327,eth
1496757952,7780.389659,eth
1496757952,1564.247126,eth
1496758226,1447.925354,eth
1496758307,1297.156567,eth
1496764024,2539.523114,eth
1496764120,3523.778443,eth
1496764202,1015.864056,eth
1496764247,1398.844805,eth
1496764493,253.9660139,eth
1496764665,12.69830069,eth
1496764749,761.8980417,eth
1496763139,22.90238003,eth
1496763347,28.16992744,eth
1496763551,3526.966525,eth
1496763776,1779.889442,eth
1496762125,1243.535821,eth
1496762125,3451.309318,eth
1496762169,27357.78807,eth
1496762338,236.271806,eth
1496762540,248.7071643,eth
1496762545,1740.790977,eth
1496762608,1417.471663,eth
1496762691,3451.26485,eth
1496762839,497.4143285,eth
1496762839,24.90794789,eth
1496762839,3450.811904,eth
1496762947,484.9789703,eth
1496762947,1243.535821,eth
1496761242,3613.429657,eth
1496761445,3473.842657,eth
1496761628,2077.575621,eth
1496761800,500.6206316,eth
1496761849,25031.03158,eth
1496761943,3473.73227,eth
1496762000,22.25509969,eth
1496767924,127.8568617,eth
1496766667,268.2092952,eth
1496766737,773.6806592,eth
1496766911,1547.361318,eth
1496766973,1294.629442,eth
1496767095,1482.88793,eth
1496767319,2578.6405,eth
1496765821,258.0266107,eth
1496766374,258.0266107,eth
1496764828,718.5285259,eth
1496764990,10264.69323,eth
1496764990,256.4530951,eth
1496765017,2783.973797,eth
1496765038,128.3086653,eth
1496765118,1000.80759,eth
1496765660,1950.291713,eth
1496771638,1273.500429,eth
1496771205,1789.92531,eth
1496771478,294.0814244,eth
1496770355,514.8527,eth
1496770355,707.9224625,eth
1496770449,514.6879466,eth
1496770675,519.8313879,eth
1496770709,1003.962765,eth
1496769302,254.47365,eth
1496769526,8185.665722,eth
1496769644,512.9682818,eth
1496769706,1337.581849,eth
1496769710,255.7500617,eth
1496769748,514.4189438,eth
1496768920,1498.437934,eth
1496775270,20.51017677,eth
1496773855,257.1701387,eth
1496774335,1028.515965,eth
1496773439,1009.012555,eth
1496772405,255.9739116,eth
1496778431,33.406273,eth
1496778503,128.2908203,eth
1496778503,514.3180385,eth
1496778978,257.1590192,eth
1496778293,769.436327,eth
1496776525,1540.033005,eth
1496776525,252.3638554,eth
1496776665,232.0468634,eth
1496776682,25782.98482,eth
1496776816,128.9149241,eth
1496776901,244.9383558,eth
1496776920,5963.604389,eth
1496777088,412.3591565,eth
1496777388,510.5030995,eth
1496776220,25.80921181,eth
1496781994,259.2243388,eth
1496782199,453.7000084,eth
1496782660,12.96121694,eth
1496781479,511.8425481,eth
1496781782,259.176936,eth
1496780984,258.8727434,eth
1496779319,128.8574836,eth
1496779590,774.69429,eth
1496785502,262.3890799,eth
1496785604,784.3174514,eth
1496785707,1314.4117,eth
1496784858,1048.263016,eth
1496784896,131.032877,eth
1496785122,542.5598249,eth
1496785412,1050.715951,eth
1496785412,209.6526031,eth
1496784267,704.0868877,eth
1496784267,26.07729214,eth
1496783296,782.2948894,eth
1496783654,338.9944521,eth
1496783658,521.3088231,eth
1496788541,260.5874059,eth
1496788838,262.0390899,eth
1496788945,131.0195449,eth
1496787636,262.1498699,eth
1496786573,130.895684,eth
1496786899,132.4672659,eth
1496787060,135.617372,eth
1496793034,1245.511624,eth
1496792811,9930.641666,eth
1496792926,783.8173309,eth
1496792998,2613.326754,eth
1496793034,130.6663377,eth
1496793039,129.611494,eth
1496793109,9146.347038,eth
1496793447,1047.489601,eth
1496792177,371.1821507,eth
1496791166,1304.713908,eth
1496791201,2804.662853,eth
1496791507,1174.185087,eth
1496790032,2610.607055,eth
1496790491,321.7551939,eth
1496795496,1309.738836,eth
1496796030,262.2099772,eth
1496796233,340.8729704,eth
1496794598,3742.044673,eth
1496795203,104.7458271,eth
1496793805,2619.500085,eth
1496793966,415.9827803,eth
1496799967,2619.735394,eth
1496800296,15456.43882,eth
1496800346,4240.413176,eth
1496800444,196.3124909,eth
1496800543,261.9735394,eth
1496800628,1964.801545,eth
1496799112,32.92395121,eth
1496799722,259.5120358,eth
1496799803,287.1245211,eth
1496798281,57130.96717,eth
1496798985,2132.538406,eth
1496797806,2626.868544,eth
1496803587,11.5199846,eth
1496803587,523.6356635,eth
1496803738,260.7705604,eth
1496803828,390.1085693,eth
1496803989,261.8178318,eth
1496804217,261.8178318,eth
1496804217,261.6330685,eth
1496804345,523.6356635,eth
1496802641,13073.51071,eth
1496802699,261.3028727,eth
1496801797,523.7124019,eth
1496801797,523.7124019,eth
1496801920,1962.444637,eth
1496802131,543.5862935,eth
1496802415,5.237124019,eth
1496802415,130.9281005,eth
1496801223,262.3297285,eth
1496801223,1311.648643,eth
1496801223,524.5119149,eth
1496801280,72.94340431,eth
1496801647,14137.99839,eth
1496801647,7607.562127,eth
1496807165,287.8703456,eth
1496807776,3375.612004,eth
1496806420,524.4737016,eth
1496806757,261.9405845,eth
1496804689,1309.714187,eth
1496804691,261.9428374,eth
1496804841,10189.57638,eth
1496810732,77.53402986,eth
1496810832,516.8935324,eth
1496808934,286.0599951,eth
1496809364,260.205934,eth
1496809445,598.4736482,eth
1496809445,260.205934,eth
1496808593,2607.764332,eth
1496808882,258.1060825,eth
1496814460,1030.865038,eth
1496812544,713.2838164,eth
1496812613,3851.315202,eth
1496813206,25.59142857,eth
1496811858,1229.326612,eth
1496817949,2.557284118,eth
1496818364,5.114568237,eth
1496818417,255.7284118,eth
1496818493,5114.568237,eth
1496817087,243.0157927,eth
1496817230,4598.501896,eth
1496817230,1277.361638,eth
1496817423,740.86975,eth
1496817539,1277.361638,eth
1496817650,1021.88931,eth
1496817650,766.4169827,eth
1496817745,766.4169827,eth
1496817839,63.86808189,eth
1496816799,2.565115323,eth
1496816261,102.6046129,eth
1496816660,2.565115323,eth
1496815463,8190.86913,eth
1496815865,8.850259338,eth
1496821643,259.2560528,eth
1496821994,388.8840792,eth
1496821999,231.8607008,eth
1496822019,20737.761,eth
1496822063,493.2506269,eth
1496821167,12.88396241,eth
1496821256,257.6792482,eth
1496821341,270.3876133,eth
1496821341,280.8703806,eth
1496819861,3850.201455,eth
1496819940,64.17002426,eth
1496820022,8909.366168,eth
1496820265,520.8888541,eth
1496818813,1280.146827,eth
1496818813,28163.2302,eth
1496818824,587.5873937,eth
